t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,mean,median,max,min
20180930_1800,84.76071267100923,79.2183357212259,74.02943633593789,71.30079191529842,68.64181091877496,65.41948548023379,62.66139481786707,59.80866387186929,56.724824222254846,54.236332742616376,51.682773908313465,48.642987173838954,44.801298673919,40.48832645559673,36.80159175907664,33.44516955247969,30.55300825325944,27.713110094474974,55.05166969822481,55.48057848243561,84.76071267100923,27.713110094474974
20180930_1830,83.12489426217773,76.82836899006844,71.24894529449118,67.20369348296494,64.19007184846505,61.14248737735009,59.12353806288956,56.73266845479813,52.58893395262507,48.49594950121583,43.61274642927831,39.889994761655316,36.61058601134216,33.30743046749111,30.367049648217748,27.705948093878057,25.420730370589407,22.455736736565573,50.002765208114646,50.54244172692045,83.12489426217773,22.455736736565573
20180930_1900,80.26616649666688,72.87941454156822,66.34303899229859,61.66416741324876,57.81761908726292,54.08040698085211,51.31868869039325,47.16691053290074,42.29572568878208,38.543293423564116,34.982810709448906,32.0876585928489,28.905773677368884,26.349948232509984,22.972452089280768,20.47315016788804,18.165021940090757,16.02472567573571,42.907609607372756,40.4195095561731,80.26616649666688,16.02472567573571
20180930_1930,82.2164200754279,75.59322742912123,70.42009249743063,64.48070507177866,58.77027367713381,53.89397717739804,48.79824908185657,44.8146709416328,40.7472897839541,36.9718073655773,33.4445129702584,29.329459586556982,26.519399116659176,23.60825021682567,21.3252492064376,19.561814217806212,17.57801944186794,15.72084742212514,42.43301473776935,38.8595485747657,82.2164200754279,15.72084742212514
20180930_2000,79.0968436637728,70.55295836839008,64.35392468936487,59.01472556894244,53.36734349133416,48.15465239449183,44.4300425373455,40.49948525763041,36.505195599022,33.45818416943967,30.500362227413696,27.02596709055105,24.669403036339904,22.817384842667703,20.86105389789111,17.932684668517325,15.422385462980861,13.58564821751421,39.01379139908942,34.98168988423083,79.0968436637728,13.58564821751421
20180930_2030,77.40452822048734,71.03791283102832,65.89544147456749,60.85838224036743,57.30594872590638,51.90845952941452,47.82969910779863,43.40882477514513,38.867129813927804,34.426919585893,30.375681023500395,26.57453081985998,22.75081886787008,19.753947907343637,17.06795501346428,15.057915057915059,13.064787869505285,11.412541722889,39.16674581038243,36.6470246999104,77.40452822048734,11.412541722889
20180930_2100,75.4847197600651,67.37626591127376,61.820692243759886,55.57214001750936,48.381075670224135,40.7939124139312,36.600779466795025,32.96633562839102,28.172605215595148,24.343114371457155,21.43806625389163,18.750568336819132,16.919638700065185,14.582892738353873,12.304126468432418,10.356719921883116,7.69064359113034,4.1913236929922135,32.09697891125387,26.25785979352615,75.4847197600651,4.1913236929922135
20180930_2130,74.94408920527924,67.72256519245691,60.21148253204552,52.77238362775966,44.96068062520733,35.029365817002514,30.332113650450882,25.472220513136033,21.99970611079623,19.274873524451937,17.748889469558403,14.908985842242126,11.382132459136654,7.68596404420254,4.210830603199075,2.6360356380237095,1.7909986876302721,2.0232649326885377,27.505921248625977,20.637289817624083,74.94408920527924,1.7909986876302721
20180930_2200,72.26373626373626,60.481985103065995,51.14491556534509,41.476422607268695,31.746864538050268,23.36333156873125,18.11033266375974,15.733012507206057,13.403278352102198,11.544803351804298,8.227634975867101,4.386544483065697,3.035813803420057,1.8758841257149887,1.6051512724135808,1.2738657990054638,1.5103974406299987,1.4700609537468627,20.147446409718533,12.474040851953248,72.26373626373626,1.2738657990054638
20180930_2230,65.73601389400558,52.83787849777073,42.85306786091223,35.295672865074465,28.599181087300874,22.199740283272433,17.7503487596288,11.514746529781611,5.66722079492217,2.9363980985618867,1.5281192617721202,1.5648772006085634,1.775918177591818,1.7356599220345277,2.1899131274131274,1.8586820782388986,1.691762621789194,1.3911716365343976,16.61813181651186,4.301809446742029,65.73601389400558,1.3911716365343976
20180930_2300,56.86133141071858,39.49695224060553,29.689965018176828,24.416429747119555,17.570032837394088,9.233131380197527,6.553963003797623,3.7217713108204715,3.474597480603988,2.638587290531405,2.6631429152266723,2.1113392476659048,1.4981273408239701,0.9613956941351152,0.8363158279161493,1.068988318271986,1.0848592959335979,0.9211586284193197,11.377893832686572,3.06887019791533,56.86133141071858,0.8363158279161493
20180930_2330,46.52481664676786,28.946362593961013,18.478024132073006,13.37258956263766,9.633377888103876,10.10745301996958,10.26592745724488,8.311149212651717,8.638429220612192,7.074393422899538,5.648922483113542,4.666168312546721,3.682132666223664,3.535762483130904,3.2605066953522015,2.9794692038057087,2.937956204379562,1.5499342009065653,10.534076411465568,7.692771317775628,46.52481664676786,1.5499342009065653
