t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,mean,median,max,min
20180930_1730,96.31613234069671,95.09114354606332,94.3918026343049,93.50285667922562,92.66786978300581,91.99767464026638,91.62736582902777,90.93787146085684,89.96448154797118,89.10129415091679,88.55815880663043,88.08355540571304,87.823370337957,87.51474027575048,87.12914962886408,86.68054110301769,86.03122063268374,85.55023667152167,90.1649703041374,89.53288784944398,96.31613234069671,85.55023667152167
20180930_1800,97.13245019027461,96.02380815467109,95.00449396249333,94.51035501909836,94.02661402573177,93.4891502905518,92.94050088185645,92.3422248934801,91.64154485179377,91.1105404492072,90.69391349693299,90.26641596053821,89.68775428698814,89.0830189660184,88.56572095210562,88.04605976773186,87.65148907309364,87.37901551894042,91.64417059675043,91.3760426505005,97.13245019027461,87.37901551894042
20180930_1830,96.93567686322206,95.76740415965264,94.7927538891878,94.10215670813506,93.60833285413489,93.04652846320661,92.64360789960622,92.286847932344,91.62957145479137,91.04043305886421,90.35015096720629,89.87617774507851,89.4341073241742,88.98029982331363,88.71885439797839,88.53499973611262,88.47678697042335,88.21132415530441,91.5797785779298,91.33500225682779,96.93567686322206,88.21132415530441
20180930_1900,96.78435518136939,95.5423515594168,94.42654124008158,93.69679420172496,93.21486497237848,92.83281908118357,92.56861662364383,92.14970527325734,91.5264584503431,91.072257087739,90.659253663505,90.49186242251754,90.2635013836363,90.19386662738552,89.925410463016,89.77605808988083,89.67239367899165,89.57692159236727,91.90966842180212,91.29935776904105,96.78435518136939,89.57692159236727
20180930_1930,97.29590281382707,96.32322185207971,95.64704001083908,94.85073033783097,94.20290654212234,93.67914919561616,92.96043028607754,92.50229030603845,92.13395080351734,91.8586414448109,91.66919394618745,91.35835825821734,91.24563502722766,91.1190478628668,91.0970703775795,91.13582637313989,91.11030413216109,91.12542842311149,92.85084044406949,91.99629612416412,97.29590281382707,91.0970703775795
20180930_2000,97.30866393431647,96.33322594036461,95.70407119129786,95.17661154440279,94.56360512681954,94.13965234611624,93.8873445132302,93.67166582248966,93.45386027833422,93.35263781025475,93.27433809564695,93.11096424444321,93.0895381655968,93.12727012062409,93.15972432828849,93.0835514670956,93.1071043993569,93.18524656926729,94.04050421655253,93.40324904429448,97.30866393431647,93.0835514670956
20180930_2030,97.85463508315603,97.38538820195024,97.15056783047561,96.97915919970444,96.96576790042545,96.7654498176814,96.58687290317854,96.42152974325728,96.24996356778873,96.07335596200338,95.9532281302359,95.86098570990822,95.78284353999784,95.83302152611974,95.87587368381251,95.910139655497,95.97599333901019,96.06957488926578,96.42746392685935,96.16165976489606,97.85463508315603,95.78284353999784
20180930_2100,98.26795359678484,97.88622279498472,97.75648473667586,97.56152317364341,97.29873861838027,96.97230600536754,96.78364623023108,96.67155317803102,96.49384275936387,96.42538958834358,96.46178241344298,96.48084532182837,96.48596552449386,96.50030209195727,96.51290566774927,96.60113069829323,96.63878388097183,96.60759003088664,96.91149812841277,96.62318695592924,98.26795359678484,96.42538958834358
20180930_2130,98.74681070453201,98.49261233527717,98.25416843576234,98.02675266506549,97.77814713256835,97.41193448346213,97.25533505424659,97.1374916205914,97.07305583935482,96.98333413418555,97.02453207255563,96.98420063002125,96.95497608865355,96.91377815028346,96.86769632629397,96.87517969942047,96.99365331186524,97.04753359837603,97.3789551268064,97.06029471886544,98.74681070453201,96.86769632629397
20180930_2200,98.95618760737655,98.56232586387665,98.3227003791313,98.08969177167677,97.84801820586523,97.6052418271719,97.36671915530835,97.35167363670666,97.34080305258605,97.42225366114184,97.42382910811584,97.37814114586985,97.39594369667604,97.48653189768102,97.48424749956872,97.46644494876251,97.47794571167272,97.40240302926945,97.6878390110254,97.47219533021762,98.95618760737655,97.34080305258605
20180930_2230,98.97430524757755,98.64180716371493,98.42187476614458,98.26496024753423,98.11812858955746,97.9706667527911,97.86361513090783,97.70520393767217,97.5415149970736,97.45864648624124,97.50764288713262,97.50268022916451,97.5035467250002,97.49811143293992,97.44572782105443,97.33804602038155,97.37711710533675,97.35340662837805,97.80483345381126,97.52457894210312,98.97430524757755,97.33804602038155
20180930_2300,99.01022543858474,98.57697752073486,98.3850880793017,98.40840469451689,98.3983218338833,98.27701241688533,98.19737357234965,98.19658584886265,98.17712907873374,98.12813267784236,98.11418997212246,98.0095802930489,97.88685297377432,97.89827496433581,97.86109441574943,97.87858187716083,97.85967651347282,97.77168779997496,98.16862166507414,98.15263087828805,99.01022543858474,97.77168779997496
20180930_2330,99.01211597495355,98.68205983390062,98.52577549407985,98.48189929585396,98.50883943910937,98.55681179946765,98.49552691217907,98.3992671020677,98.3212824768547,98.17476590827276,98.15144929305755,98.09126721865077,98.05897055568377,98.02927338022388,97.9456171459045,97.86330004151303,97.90504938632402,97.87850310481213,98.28232079793938,98.24802419256373,99.01211597495355,97.86330004151303
