t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,mean,median,max,min
20190630_1500,83.94242691516152,78.62667659268419,74.71526762666004,72.4666343195121,70.31865595752066,68.09942406789935,66.84819605173587,65.04680318598552,62.42345962495216,60.66934943786263,58.36857366356316,55.95270057314953,54.68679080509959,53.695713084897726,52.57145986200854,52.966473394809476,51.79297887379251,51.31816150752685,63.02831919693452,61.54640453140739,83.94242691516152,51.31816150752685
20190630_1530,84.77922205870581,79.28732962532852,76.16376892877173,72.71969859405152,70.18011439698186,67.74372174251691,66.89857371159414,64.77589745114952,61.76692616183062,59.99663266431726,58.413230250274495,57.39474352883989,57.01378956742316,55.31670088510522,54.17177882350504,53.82742682601047,53.558732839719546,53.903193565275345,63.77286009007784,60.88177941307394,84.77922205870581,53.558732839719546
20190630_1600,86.3009319595741,81.13350783750464,77.61116449988818,75.13361294188137,72.02834912564518,69.30201864268963,68.05763061278853,66.64299882787846,64.54621862588374,63.182286302780646,61.19214063246794,59.69365923069388,58.82577604012241,58.14297324025027,57.828065895575165,57.39573084260658,57.078953457247714,56.809987599348645,66.16144479526817,63.864252464332196,86.3009319595741,56.809987599348645
20190630_1630,87.57458251797784,82.40750099589158,77.9407341884122,74.33479578766786,72.0570856171707,69.66703376782769,68.25180339048066,65.44327856901086,63.191188699169984,61.682577210009235,60.703518560637214,59.88661322720532,59.24673960212867,58.794815989108926,58.44548655904607,57.775697355262864,56.18709910748804,54.95158991497519,66.03011894774838,62.436882954589606,87.57458251797784,54.95158991497519
20190630_1700,88.01337892246983,83.19288156064911,79.18286159718302,76.08766013426744,73.0269770842006,71.06441731453484,70.16322277339454,68.72980165281525,67.16637192218745,65.80519795967939,64.05651382508452,62.965341264342555,61.845159904495176,60.81925685912483,60.55327338143829,59.23141712387534,57.856720138271065,55.63716689823127,68.0776455731247,66.48578494093343,88.01337892246983,55.63716689823127
20190630_1730,87.8916812269951,83.04842887162195,79.14344326668157,76.47378655092017,74.4763097847971,72.49777224082294,71.87980409781669,70.23708111622777,68.90750904353342,67.23701111228951,65.6939077609243,64.92329281474598,63.53131664461578,62.74337174556158,61.086206448306214,59.881876563588065,58.7417027627656,57.18732427578951,69.19899035155572,68.07226007791147,87.8916812269951,57.18732427578951
20190630_1800,88.16160663262067,83.3702529546751,80.68550135443185,78.28961390106606,76.06211352627409,73.95075679202941,71.94457267659506,69.69173859432799,68.05830362920268,66.03010243704006,64.59684551886794,62.76503273367443,61.63576912864942,60.53081790907159,59.39562721037787,58.21398633826179,57.77662922462042,57.01724507246021,68.78758420190258,67.04420303312136,88.16160663262067,57.01724507246021
20190630_1830,88.97720852872737,84.53943440055782,81.64034880980438,78.71415142991948,76.14575224127972,73.8425499992923,71.9876060308942,69.98535261327429,67.94113687437218,66.06697096600773,64.68274305496632,63.425054161857894,61.84096366094308,61.403848335791665,61.23498972000675,60.42890405884531,59.08847502061493,58.29299363057325,69.4576935298738,67.00405392018996,88.97720852872737,58.29299363057325
20190630_1900,89.10673834158258,84.84816935623807,81.389798751342,78.65103312340104,76.40568476318515,74.09409229065116,73.12014000099057,71.65741827682388,70.07949766317171,68.79148086695012,67.5454861513501,66.27328200376984,65.06896320579158,64.05167001705846,62.86170336932623,61.63568259235517,60.914608000550864,60.449868809137655,70.94140653242647,69.43548926506091,89.10673834158258,60.449868809137655
20190630_1930,89.71645465334105,85.5161667315933,82.49494259686377,80.37420660941311,78.42638315025697,76.83132827306704,75.47500240645115,74.27296786855345,73.15037989551344,71.69616194252704,70.22875220539028,68.9678140109416,67.80136368708176,66.78310011573204,65.87608148923624,64.79302871645551,63.892901285125006,62.591858640904974,73.27160523769153,72.42327091902024,89.71645465334105,62.591858640904974
20190630_2000,90.07360356524273,86.0329822940821,82.6621175420904,80.41416416416418,78.60321319263342,77.26757195843425,75.94502872887335,74.34653699470681,72.99605920538869,71.79584177737748,70.62355533892907,69.23355144181765,67.89701703907521,66.86652416472279,65.08369106242617,64.36875812249009,63.94997540926016,62.881227088218985,73.39118994944074,72.39595049138308,90.07360356524273,62.881227088218985
20190630_2030,89.38037662038334,85.37777599590444,82.39122338964219,79.97141032269839,78.22774586680971,76.54394103905504,75.80527498858292,74.2413029569504,72.56009147815014,71.28666678477994,70.05435432719379,67.89118514176482,66.68306274973888,66.15200558499005,64.91672721988084,63.39408156953369,61.91775244299674,60.04745847383539,72.60235760849395,71.92337913146504,89.38037662038334,60.04745847383539
20190630_2100,89.67170033100986,85.96141252025798,82.62120916552873,80.13693514997446,78.1735029553093,76.23274249444884,75.06635616616708,73.71562740929375,72.08968542525204,70.444918010982,68.59483082978785,66.3719102135435,64.30631161235206,63.03236698271378,61.270103690812846,59.46906039568386,58.13756112769409,56.351082124286975,71.20262870028328,71.26730171811701,89.67170033100986,56.351082124286975
20190630_2130,89.43108826213239,85.24600802966431,81.83091216116829,78.99843468778764,77.01288326041376,74.87690617546777,73.57037020216069,71.91370536790032,69.93247370110592,68.40216206369492,67.38542640931892,66.07753560669279,64.38959931558097,62.625808138897256,60.29737067370308,58.181889525432474,56.41597184396866,54.893960928573414,70.08236146409243,69.16731788240043,89.43108826213239,54.893960928573414
20190630_2200,89.58957468478073,85.1532012978433,81.57798463477094,78.74668743316751,76.7655638066683,74.86228702528328,72.62405480665043,70.63314435668111,68.23093278722287,65.92635546535229,63.52452976312604,60.97343358104632,58.88599825793017,56.80819238292487,55.0546047831607,53.855222283732665,52.4275288725887,51.16711064260174,67.60035593697401,67.07864412628757,89.58957468478073,51.16711064260174
20190630_2230,88.93473130254647,84.57646906213516,81.43924521329421,79.00511688920935,77.0150097814608,75.66989815761801,73.56590169952335,70.84782149443598,68.00330241144835,65.6063482679824,63.60545759485065,61.2579840347592,59.09610870873077,57.127327312104136,55.86029875867873,53.50885105423385,52.20872633507497,50.78598987596208,67.6730326641138,66.80482533971536,88.93473130254647,50.78598987596208
20190630_2300,89.39635645728488,85.28916043400402,82.3206906427724,79.68691131587786,77.51321363845621,75.4744645412532,73.23922423792511,70.43509911200725,67.4892539920951,64.93223996547259,62.470933403763006,60.42338940382195,57.81874958665567,55.99450994639701,54.211234784119036,52.4988743809095,51.36649967759536,51.02637927463558,67.31039915528032,66.21074697878385,89.39635645728488,51.02637927463558
20190630_2330,89.39867490752447,85.59563159810702,82.1696628621906,79.19681274900398,76.43426933666939,74.26419884880046,72.18301667312913,69.77876004855369,67.55175119480705,64.9958276818256,63.11094239347064,61.187829342701306,59.15352591309285,58.1692933445524,57.44229431572453,56.806045281279985,55.773189500561024,54.632288895689626,68.2135563826491,66.27378943831633,89.39867490752447,54.632288895689626
